student_id,age,gender,study_hours_per_day,sleep_hours,phone_usage_hours,social_media_hours,youtube_hours,gaming_hours,breaks_per_day,coffee_intake_mg,exercise_minutes,assignments_completed,attendance_percentage,stress_level,focus_score,final_grade,productivity_score
5080,17,Female,7.39,4.27,8.62,5.74,1.48,1.67,10,427,37,7,84.93,6,56,42.33,48.63
5081,25,Male,0.66,7.16,10.62,6.88,1.53,1.22,14,75,117,16,65.33,1,94,73.11,38.66
5082,20,Male,1.21,7.4,5.71,4.21,4.54,2.35,5,130,113,19,45.65,6,57,53.19,29.07
5083,19,Female,2.17,6.36,9.31,6.83,3.7,1.12,2,194,56,6,77.87,10,53,68.93,24.19
5084,17,Male,1.58,5.61,3.56,2.97,4.97,3.04,5,284,0,15,99.37,9,42,56.86,29.92
5085,26,Female,2.32,9.07,10.48,0.82,2.37,0.45,13,163,4,19,80.11,8,56,54.48,33.74
5086,20,Female,7.02,7.93,3.91,2.07,4.36,4.74,6,1,20,14,55.97,1,56,44.6,65.24
5087,25,Male,0.95,5.49,4.42,0.94,3.31,4.47,8,57,112,8,69.68,3,73,72.37,37.19
5088,29,Male,0.86,7.15,8.75,7.09,3.11,1.14,9,378,48,6,43.88,7,63,60.22,22.54
5089,26,Male,0.8,4.64,9.1,1.91,3.78,4.34,12,316,72,18,76.03,4,37,96.84,14.97
5090,22,Male,7.13,3.08,1.1,6.01,5.47,2.39,12,30,12,11,93.51,8,96,60.0,68.65
5091,22,Male,5.59,9.08,2.23,0.57,3.78,2.87,7,298,85,8,98.7,7,74,72.16,71.15
5092,17,Male,4.02,8.73,3.37,6.2,3.27,2.26,3,457,79,11,60.92,2,66,71.1,58.28
5093,26,Male,6.92,7.48,12.0,0.68,5.91,5.46,11,34,71,0,49.71,10,64,89.18,42.36
5094,18,Female,5.76,8.68,9.96,7.58,4.97,3.95,6,95,102,4,71.01,5,31,65.84,42.05
5095,27,Male,0.57,8.47,8.72,5.12,0.08,1.87,9,437,41,5,95.0,10,91,76.31,39.0
5096,22,Female,8.47,9.02,11.58,5.41,1.43,4.61,1,190,37,9,89.69,8,99,69.15,73.84
5097,18,Male,3.83,9.24,8.4,5.45,2.62,2.19,4,234,102,18,93.71,1,87,53.98,63.88
5098,19,Female,4.3,8.73,8.45,2.2,2.65,0.42,2,78,87,1,62.1,3,83,47.56,55.88
5099,20,Male,7.93,8.96,10.83,3.54,5.72,2.04,11,125,75,0,69.75,3,66,65.65,64.05
5100,27,Female,2.28,6.51,3.97,7.24,1.81,0.2,6,358,22,13,92.78,7,37,80.97,34.18
5101,21,Male,0.6,7.96,0.52,1.66,5.82,0.73,6,368,48,4,80.01,8,78,66.52,46.55
5102,25,Female,9.13,5.33,8.72,4.22,0.2,0.28,2,12,37,1,97.43,10,61,73.5,58.16
5103,28,Male,5.3,9.03,2.3,2.58,5.42,2.33,3,21,109,12,65.93,4,32,89.48,53.99
5104,20,Female,3.82,9.01,3.8,6.11,3.82,5.87,12,350,44,12,69.05,3,83,44.99,63.21
5105,29,Male,8.28,3.46,9.96,3.65,2.46,5.22,8,9,20,7,92.16,5,44,64.7,46.48
5106,27,Female,0.75,5.43,9.45,2.74,5.94,5.01,1,361,26,3,56.91,9,90,61.08,24.99
5107,25,Male,2.42,4.2,5.96,4.74,5.99,0.03,8,246,36,19,98.25,2,67,92.78,41.33
5108,27,Male,1.98,3.95,1.7,0.85,2.52,1.68,9,499,108,16,84.8,6,61,45.99,37.21
5109,26,Male,7.51,5.9,3.93,4.48,1.16,1.24,2,170,87,12,58.29,8,63,88.49,56.93
5110,19,Male,3.46,7.38,5.97,6.27,2.74,4.8,6,230,114,3,65.72,3,85,51.9,53.86
5111,24,Female,7.84,5.41,9.33,7.7,5.0,0.23,7,115,57,3,81.04,6,61,96.36,53.48
5112,28,Other,0.89,5.16,11.82,6.76,4.23,4.48,4,466,72,6,48.92,8,93,84.89,21.78
5113,17,Male,6.28,3.66,7.69,4.93,0.35,3.59,10,228,46,19,95.2,9,86,89.74,51.83
5114,27,Female,3.52,5.68,1.11,4.33,1.34,1.08,13,9,104,0,48.26,4,90,74.85,55.11
5115,25,Female,2.28,6.3,3.04,2.63,2.8,3.88,12,455,19,8,76.18,4,53,64.25,40.85
5116,25,Female,8.26,5.79,3.48,3.82,5.75,1.7,3,56,96,3,52.47,2,98,50.68,77.46
5117,26,Male,4.42,7.76,7.8,4.95,3.7,0.91,8,120,30,5,80.43,3,64,71.48,51.65
5118,18,Male,5.93,5.02,0.71,1.04,0.3,2.13,12,164,75,1,62.86,4,32,61.76,47.97
5119,20,Female,0.81,8.01,6.33,5.79,2.3,5.54,11,414,20,6,47.88,2,41,97.29,27.49
5120,29,Male,8.02,9.18,11.95,1.96,5.44,3.71,1,155,13,13,41.7,7,63,68.21,53.39
5121,24,Female,3.23,7.14,9.34,0.92,3.04,3.36,10,122,95,14,82.07,5,45,62.74,34.3
5122,23,Female,7.09,5.72,9.35,0.78,0.58,4.38,13,343,112,14,61.08,10,30,85.04,33.47
5123,17,Male,7.72,4.26,9.07,2.56,3.59,2.52,5,452,73,8,58.27,9,52,89.11,40.45
5124,21,Male,1.61,9.53,8.36,2.56,4.06,3.45,7,342,63,14,63.91,2,75,55.94,45.35
5125,23,Female,3.31,8.26,3.93,4.58,4.52,1.52,1,23,28,10,57.46,7,92,99.51,55.5
5126,20,Male,7.37,4.73,9.5,3.66,2.01,2.87,7,293,34,3,50.35,4,87,65.35,54.95
5127,17,Male,2.71,4.05,7.93,6.0,4.21,4.65,9,329,35,3,92.83,10,72,72.63,31.09
5128,25,Male,8.56,3.35,3.13,0.15,1.92,4.35,3,347,93,1,89.87,6,73,90.05,66.39
5129,21,Other,3.46,4.33,11.76,0.73,3.12,4.82,13,20,0,18,53.99,8,90,65.32,30.58
5130,27,Male,4.32,8.13,11.82,1.98,0.12,3.52,11,351,93,4,44.39,2,37,56.19,32.21
5131,18,Female,1.45,7.41,4.8,0.31,4.04,5.06,11,265,19,8,90.4,6,52,63.95,37.23
5132,24,Male,1.9,9.77,9.16,1.31,2.27,0.69,11,185,23,14,77.64,10,33,67.87,25.95
5133,27,Male,3.12,5.25,8.34,5.82,4.23,5.53,5,170,72,7,56.55,3,63,64.29,34.2
5134,29,Female,0.96,8.51,7.21,6.39,5.79,0.76,5,404,29,12,49.18,6,85,67.46,38.2
5135,18,Female,2.33,3.84,2.58,4.74,0.49,3.93,7,19,49,16,53.33,7,95,69.99,41.83
5136,19,Male,4.38,6.94,5.88,4.57,5.16,3.75,11,172,16,3,85.42,7,71,51.52,51.13
5137,26,Female,4.11,6.27,8.89,5.02,1.4,4.35,6,260,21,1,52.08,9,74,62.95,36.7
5138,17,Male,2.39,8.87,11.87,6.41,1.45,1.71,11,484,74,0,85.57,3,60,42.22,38.83
5139,27,Female,1.26,7.91,7.56,6.74,1.36,3.95,10,450,17,6,55.86,1,45,62.58,30.83
5140,18,Male,3.52,4.36,9.15,2.71,0.83,0.32,1,406,52,4,72.78,3,65,63.84,35.49
5141,23,Female,7.58,9.89,11.01,3.33,1.18,2.09,1,120,103,6,55.39,1,50,86.4,59.41
5142,26,Female,5.35,8.76,7.56,6.47,4.45,4.09,10,379,32,14,88.92,6,84,75.12,63.36
5143,18,Male,9.49,5.48,9.29,1.69,4.61,2.73,13,254,74,10,99.3,8,95,65.74,72.66
5144,22,Female,1.83,8.78,5.77,7.54,5.77,5.98,7,482,22,13,93.9,2,54,48.95,46.53
5145,19,Other,2.47,9.7,3.86,6.71,0.62,2.91,5,277,56,6,93.84,4,66,67.19,56.58
5146,20,Male,3.16,9.23,6.17,3.53,0.9,4.04,9,340,56,8,66.69,1,61,76.16,51.78
5147,27,Female,0.62,6.89,1.52,4.11,5.31,4.78,2,198,68,9,84.21,1,78,75.27,50.37
5148,29,Female,9.46,7.04,11.19,3.5,3.39,5.26,4,274,118,15,62.98,7,79,43.29,63.69
5149,24,Female,4.73,3.75,4.07,1.83,3.27,3.45,2,109,52,7,88.19,2,38,76.05,42.12
5150,19,Female,5.08,4.15,5.8,1.92,4.63,4.53,13,37,12,14,40.47,8,52,54.9,32.25
5151,26,Female,2.0,9.88,8.01,2.42,3.32,5.1,5,134,8,17,45.47,9,32,54.41,24.09
5152,22,Female,8.79,8.39,6.3,3.27,0.37,0.91,6,413,106,8,40.84,9,92,69.91,70.82
5153,17,Female,7.08,3.18,3.75,7.15,5.4,1.51,7,442,37,6,86.7,9,42,80.42,44.75
5154,23,Male,4.6,6.83,11.82,2.87,0.8,0.14,3,487,105,0,78.58,7,92,74.38,47.86
5155,24,Female,8.84,5.42,10.26,4.5,2.88,3.82,2,418,56,1,68.11,10,83,41.95,57.04
5156,27,Male,9.1,5.18,1.68,0.71,2.19,3.47,12,116,119,16,94.39,1,55,84.45,76.3
5157,24,Female,0.97,6.9,4.72,3.07,2.22,5.0,11,199,84,13,94.1,4,73,57.24,43.47
5158,19,Female,1.63,5.24,2.73,3.42,1.71,2.79,9,300,42,18,94.21,5,68,89.01,42.38
5159,26,Male,0.76,4.76,6.0,4.02,5.74,3.55,7,176,74,15,57.11,1,49,94.1,24.2
5160,17,Male,6.03,9.56,2.9,3.69,0.5,4.97,5,408,25,15,85.13,2,52,74.8,69.34
5161,25,Male,2.57,3.28,4.09,5.29,4.81,0.24,9,485,55,7,43.7,9,72,93.49,27.75
5162,29,Male,8.53,6.05,6.49,6.8,2.36,0.64,3,249,62,5,85.95,6,65,48.97,64.88
5163,22,Female,4.93,6.58,2.16,5.06,0.32,1.82,7,355,62,5,82.69,3,33,98.74,50.13
5164,27,Male,8.46,6.08,10.4,3.1,3.44,1.4,7,267,106,8,88.37,8,49,78.49,51.38
5165,25,Female,5.78,7.6,4.67,6.18,2.23,1.04,3,433,58,8,48.53,5,99,53.95,66.16
5166,23,Female,8.06,3.18,11.01,5.48,1.32,0.17,2,34,75,13,58.33,9,51,81.87,35.55
5167,17,Female,4.03,9.19,0.85,5.52,2.22,5.9,13,366,66,9,53.72,6,87,44.39,64.96
5168,28,Male,9.48,6.5,9.37,6.29,5.86,4.03,3,462,114,9,66.82,3,69,58.38,66.97
5169,28,Other,6.84,6.88,10.45,0.89,4.6,4.03,11,482,23,19,42.74,10,90,99.37,50.19
5170,17,Male,6.16,6.24,11.82,2.89,4.92,4.36,13,288,6,8,44.58,5,92,93.27,49.66
5171,22,Female,3.85,6.11,2.02,1.35,3.15,5.7,11,319,54,11,96.77,7,60,94.12,51.13
5172,21,Female,9.4,4.31,5.49,6.18,1.77,2.84,13,177,83,2,99.76,9,72,57.57,66.82
5173,25,Male,3.71,6.53,9.24,4.53,3.29,3.99,14,485,84,18,49.33,6,70,49.89,36.61
5174,18,Male,8.44,5.95,6.41,7.92,3.27,5.3,12,313,95,11,95.84,10,94,46.48,71.02
5175,24,Male,4.34,6.28,9.94,5.43,0.89,2.75,3,451,28,2,73.55,5,36,41.47,31.51
5176,27,Female,7.79,3.1,11.81,0.61,3.97,3.42,5,372,77,4,74.88,9,66,68.74,40.41
5177,21,Male,9.16,3.92,9.2,2.3,4.69,1.27,5,467,51,11,88.68,1,31,71.25,52.29
5178,18,Other,4.92,8.34,9.04,7.4,3.29,3.33,1,60,40,13,70.31,1,47,81.18,48.38
5179,29,Male,5.5,5.93,7.03,7.85,2.38,3.88,9,138,5,9,77.86,10,36,41.03,35.59
5180,26,Other,3.64,8.2,5.83,1.79,3.83,0.7,7,292,31,5,91.02,5,83,43.55,58.36
5181,27,Male,1.02,4.2,10.1,3.95,3.22,3.23,12,275,17,19,71.02,9,67,69.29,16.62
5182,27,Male,6.7,7.89,3.18,2.96,0.5,1.16,3,491,36,1,88.79,8,67,55.36,66.25
5183,28,Male,1.64,5.02,10.41,1.68,2.25,4.51,5,98,74,19,40.01,5,77,99.28,23.54
5184,22,Female,3.86,7.94,10.13,2.94,5.56,5.36,11,299,40,0,95.26,10,95,71.66,50.83
5185,26,Female,3.82,3.61,8.98,3.43,0.37,5.97,12,10,67,1,83.29,9,81,60.66,35.45
5186,24,Male,1.93,5.34,8.5,5.33,1.7,0.21,4,294,87,14,51.98,10,85,69.54,27.88
5187,20,Male,6.83,3.84,0.59,4.02,5.14,3.31,4,153,119,8,92.47,9,71,52.37,60.89
5188,18,Male,2.16,7.41,11.89,6.64,0.01,3.45,3,488,39,1,79.87,5,90,99.17,40.5
5189,28,Female,7.89,5.75,5.01,7.54,5.65,5.27,7,163,117,1,57.28,9,91,80.22,64.24
5190,27,Male,2.87,3.52,4.87,3.06,4.13,3.42,10,148,76,10,77.7,10,49,40.74,25.41
5191,21,Female,3.23,6.68,11.87,4.01,2.27,0.68,3,391,118,1,99.51,2,55,59.7,38.26
5192,28,Female,3.77,3.17,3.28,5.82,0.17,4.08,10,326,5,2,80.01,9,57,46.09,34.97
5193,18,Female,1.95,8.73,11.46,6.61,0.27,2.27,8,394,80,17,79.56,4,45,49.28,30.31
5194,18,Female,4.63,9.57,4.93,1.76,1.77,0.05,7,157,26,0,40.73,2,86,85.77,63.86
5195,22,Male,1.26,8.67,1.63,5.26,3.95,5.46,9,277,25,19,76.41,2,79,83.68,55.74
5196,27,Other,4.56,9.66,6.52,6.55,0.4,2.92,3,408,110,16,61.88,1,56,67.55,56.02
5197,26,Male,3.73,9.28,8.62,5.92,5.29,4.61,13,481,72,0,62.7,3,70,57.43,50.52
5198,25,Male,3.71,9.26,7.5,5.58,5.15,4.79,10,286,116,17,99.27,9,58,55.54,47.75
5199,29,Female,6.78,4.72,11.45,7.55,1.71,3.25,2,394,98,14,94.92,1,80,86.06,57.41
5200,20,Male,7.81,4.62,4.91,5.97,1.17,3.37,7,304,55,15,87.4,3,93,48.86,73.0
5201,22,Male,3.88,8.67,5.58,3.91,2.58,1.2,13,359,87,0,67.69,4,82,78.5,58.05
5202,23,Male,2.99,6.44,3.33,6.95,1.69,3.73,8,276,33,0,57.17,5,81,47.06,48.73
5203,29,Male,5.2,9.6,7.15,3.5,5.7,0.06,12,310,27,17,58.81,3,83,99.35,63.68
5204,27,Male,7.98,9.28,11.31,6.38,3.5,0.31,7,390,98,8,90.25,5,93,41.69,74.25
5205,22,Male,6.62,9.25,4.47,5.0,4.42,4.7,8,73,67,14,44.54,9,53,74.25,54.71
5206,24,Male,0.86,5.28,1.82,4.84,3.18,1.65,14,228,86,10,42.24,3,31,65.5,22.41
5207,20,Female,5.06,3.93,4.71,5.91,5.02,2.3,1,205,53,12,62.52,7,60,83.73,40.57
5208,28,Female,9.91,7.75,10.66,5.6,0.59,4.96,5,449,10,7,42.24,5,64,82.72,62.35
5209,17,Female,3.85,6.08,10.85,4.27,4.34,3.44,11,316,52,18,70.13,3,67,51.58,39.02
5210,23,Female,4.69,9.54,1.9,7.08,4.61,4.19,2,99,95,1,98.62,9,32,79.05,53.28
5211,19,Female,3.23,8.98,9.29,5.77,2.16,2.27,13,428,76,7,82.88,2,41,45.29,41.42
5212,22,Female,5.23,9.5,2.13,4.64,0.51,5.94,12,381,62,12,54.86,6,62,48.95,60.99
5213,18,Female,2.03,6.98,10.67,5.63,3.92,2.57,8,5,45,10,86.02,4,61,64.66,33.44
5214,25,Female,2.85,6.68,5.96,2.75,1.82,5.02,7,229,8,4,57.5,1,74,85.8,46.62
5215,17,Male,7.26,8.93,10.84,8.0,3.5,1.91,13,64,84,5,82.9,7,35,53.32,48.84
5216,22,Female,1.81,6.58,1.36,3.75,5.29,4.63,12,98,77,1,64.04,8,78,54.7,44.11
5217,22,Female,9.3,9.3,1.38,3.8,4.99,0.58,12,164,66,10,43.33,4,89,49.13,88.27
5218,21,Female,3.43,3.24,11.26,3.13,3.46,5.98,8,129,18,14,61.98,4,32,71.27,15.16
5219,29,Female,5.96,5.51,9.38,2.57,0.65,4.93,5,227,98,7,55.02,3,68,95.47,46.85
5220,21,Male,3.56,8.84,2.17,7.71,2.69,1.47,9,362,116,15,90.83,5,85,63.49,66.29
5221,17,Male,5.04,4.47,10.74,7.76,4.35,1.74,2,84,7,4,47.91,8,33,97.78,20.0
5222,26,Female,9.09,5.79,10.32,7.58,3.4,2.0,14,285,28,17,99.41,3,70,88.66,67.43
5223,28,Female,1.15,3.07,6.68,2.58,1.98,2.37,7,30,85,8,47.08,1,84,63.98,29.93
5224,21,Male,8.64,5.11,2.4,4.95,1.85,2.04,1,16,118,13,63.62,6,54,64.52,62.26
5225,18,Male,5.8,5.23,5.36,1.48,4.07,0.99,11,25,89,4,84.73,8,76,66.51,53.91
5226,23,Female,6.82,8.13,6.83,5.77,3.79,5.37,8,222,10,15,41.84,6,52,92.4,51.21
5227,19,Male,1.03,7.74,2.91,2.18,3.55,1.93,4,436,73,5,43.22,9,50,90.02,27.85
5228,29,Male,7.73,6.11,10.37,5.49,5.71,2.19,7,99,93,15,40.03,5,68,44.24,49.92
5229,20,Male,1.71,8.1,10.09,5.73,5.37,2.11,8,294,118,9,74.02,3,52,54.12,32.24
5230,19,Male,9.67,6.0,0.77,7.97,1.88,4.22,9,111,118,11,43.61,6,55,70.71,68.83
5231,19,Male,8.09,6.04,0.73,6.29,1.49,0.78,13,308,26,18,59.38,10,79,63.76,68.19
5232,20,Female,5.18,7.52,5.52,4.62,5.54,1.42,12,44,12,10,68.02,3,35,59.86,46.58
5233,21,Male,9.28,8.06,11.13,3.93,1.25,1.71,6,128,32,0,91.88,8,99,98.21,75.83
5234,17,Male,2.11,8.93,9.33,0.45,5.86,3.96,10,480,82,0,43.7,7,88,59.53,39.87
5235,20,Female,9.92,8.26,11.52,7.56,1.29,2.95,9,62,26,16,76.78,9,67,68.32,64.62
5236,28,Female,7.31,7.69,3.77,1.46,0.65,0.38,8,227,107,15,75.38,6,53,60.15,62.84
5237,28,Male,1.43,6.93,11.63,0.33,2.34,5.81,10,237,101,3,87.29,9,91,46.38,33.68
5238,27,Female,5.6,5.16,6.61,2.8,5.41,0.64,14,424,28,18,75.15,5,41,51.67,41.2
5239,24,Female,7.25,4.83,7.53,1.84,4.39,3.09,12,471,9,12,96.64,8,72,43.17,56.22
5240,26,Female,6.32,8.9,3.13,3.88,3.59,1.15,1,380,61,18,51.08,3,66,84.54,66.38
5241,23,Female,4.53,8.02,5.81,7.39,4.21,3.45,4,499,101,6,53.61,7,33,75.22,37.35
5242,25,Female,2.86,7.66,9.2,7.65,3.12,3.38,14,219,90,6,80.62,5,93,52.6,49.64
5243,21,Male,2.76,4.81,4.54,2.29,1.91,3.6,4,468,30,10,79.15,4,60,74.44,39.22
5244,29,Female,9.31,9.79,1.3,7.28,2.98,5.8,4,454,95,19,92.24,6,44,78.53,80.95
5245,26,Female,2.73,3.57,10.13,7.21,2.28,3.42,10,15,18,5,53.98,10,71,72.51,19.71
5246,20,Male,9.64,8.87,0.88,3.51,4.61,1.83,14,450,15,18,70.8,8,46,49.27,75.59
5247,24,Female,2.5,4.48,1.61,4.34,1.0,0.22,7,62,43,0,43.79,4,60,73.66,36.23
5248,25,Female,4.15,5.75,7.83,0.39,2.7,2.59,10,239,65,12,63.89,7,73,60.89,40.93
5249,29,Female,0.62,6.0,8.19,0.17,0.64,4.97,6,185,96,13,54.56,3,58,92.96,23.74
5250,23,Male,9.08,7.64,6.82,1.23,0.26,1.33,7,414,41,17,91.14,8,75,44.84,72.92
5251,23,Male,1.49,6.83,1.39,4.19,1.39,5.31,10,60,79,0,62.85,5,50,85.1,37.33
5252,21,Female,3.89,4.3,9.43,3.77,0.97,2.41,2,254,5,15,49.57,4,61,92.06,30.34
5253,20,Male,8.5,3.21,7.38,0.1,4.69,2.96,8,403,10,0,41.95,9,56,76.57,42.37
5254,26,Female,8.02,8.02,8.21,0.89,0.96,3.14,7,24,90,2,51.9,10,91,69.57,63.79
5255,17,Male,8.49,6.53,0.53,3.36,4.03,4.03,8,2,60,5,82.1,9,44,99.94,64.99
5256,26,Female,9.18,5.53,1.51,6.46,3.02,2.17,3,149,51,18,43.89,1,34,87.56,62.89
5257,26,Female,9.16,4.99,8.79,4.33,2.17,3.9,3,129,99,6,91.12,3,49,69.06,59.91
5258,23,Male,7.82,8.76,8.29,5.5,0.37,0.14,12,173,80,2,43.43,2,72,57.25,65.91
5259,17,Male,6.03,8.57,2.78,3.64,2.5,0.66,5,180,41,14,81.64,7,36,94.73,55.72
5260,17,Male,5.83,8.78,6.31,3.04,3.41,5.46,3,274,46,1,60.33,4,84,67.92,65.04
5261,21,Male,0.62,4.53,4.09,7.27,0.71,2.41,1,380,78,1,57.01,4,98,47.82,38.67
5262,29,Female,7.36,8.96,7.69,6.63,5.46,0.3,5,100,76,8,62.0,1,58,68.64,64.99
5263,25,Female,2.65,9.9,9.67,1.59,0.66,0.66,13,376,54,13,52.26,4,33,95.69,31.08
5264,22,Male,8.37,7.19,2.66,6.51,4.98,1.5,14,477,83,13,71.5,7,64,40.22,69.72
5265,19,Male,5.76,3.33,7.97,2.02,4.7,0.22,8,255,24,12,92.21,3,60,72.87,45.82
5266,29,Male,9.88,7.92,5.5,0.31,5.31,3.84,14,123,111,4,96.89,1,45,57.86,78.04
5267,19,Female,2.5,6.77,2.72,6.3,0.64,2.96,8,73,41,10,74.75,1,56,88.44,47.56
5268,23,Male,7.37,7.98,5.06,1.23,2.76,5.25,8,259,0,9,41.68,6,73,94.27,62.81
5269,22,Female,5.7,4.32,1.7,2.26,1.89,4.23,5,411,17,3,83.62,5,99,53.97,67.46
5270,25,Female,9.35,7.24,8.06,6.13,4.11,1.19,4,386,25,15,56.34,3,76,73.68,71.09
5271,22,Female,3.03,6.77,11.98,3.88,1.12,1.1,9,95,33,16,72.58,1,92,60.41,46.16
5272,21,Female,1.06,7.22,8.93,5.54,0.54,4.42,11,320,80,3,40.21,1,88,81.74,37.28
5273,26,Female,5.67,8.09,10.3,0.23,1.31,2.53,8,206,4,10,73.08,3,97,92.75,63.38
5274,23,Female,5.46,6.81,3.1,2.69,5.95,3.28,4,268,10,6,81.69,8,72,41.2,58.58
5275,17,Female,3.46,5.25,1.72,2.84,1.53,5.61,14,129,44,8,44.33,1,69,69.41,48.51
5276,28,Male,9.87,5.16,0.52,1.96,1.72,0.2,9,156,62,5,78.05,9,49,94.62,68.23
5277,23,Female,1.16,7.87,8.89,3.0,4.33,4.65,9,32,15,11,56.64,1,52,42.97,30.53
5278,19,Male,5.91,7.65,9.97,2.92,1.87,1.22,10,433,78,19,56.4,8,71,53.87,47.25
5279,25,Female,2.97,5.95,2.67,7.55,3.17,4.8,9,345,74,11,58.9,6,30,66.33,31.08
5280,22,Female,0.52,5.47,6.0,6.79,4.51,3.29,6,156,96,13,81.65,4,39,99.44,22.58
5281,25,Female,9.88,7.34,7.23,6.57,2.01,2.09,4,101,86,16,46.25,10,93,43.52,71.31
5282,29,Female,5.08,5.19,11.52,0.03,2.16,3.12,11,221,3,13,59.92,10,74,53.99,33.91
5283,21,Male,8.64,9.74,11.01,2.92,1.34,2.08,13,355,102,10,61.88,4,71,63.51,68.19
5284,23,Female,8.48,7.18,0.68,1.25,4.5,0.21,7,190,50,6,54.57,8,86,94.31,76.67
5285,29,Male,8.22,7.14,1.07,2.45,5.96,3.46,12,362,51,0,67.95,2,83,48.27,82.48
5286,20,Male,4.86,3.95,11.53,1.35,0.37,3.7,1,135,114,0,73.23,9,44,94.01,23.12
5287,23,Male,9.01,7.27,1.17,0.59,2.44,2.07,12,209,93,19,94.98,4,45,98.29,76.0
5288,29,Male,3.99,5.06,7.19,4.43,2.06,0.18,4,404,34,11,57.3,3,60,54.69,38.46
5289,17,Female,4.38,6.16,1.41,6.08,2.13,1.69,5,204,25,0,74.57,1,94,58.01,68.42
5290,23,Other,2.93,6.77,8.17,3.94,3.15,5.49,7,422,77,18,59.6,5,69,52.02,38.04
5291,24,Female,4.76,6.35,2.62,2.3,3.95,0.58,3,192,66,0,69.57,10,66,59.62,49.03
5292,21,Male,9.87,8.67,0.89,0.81,2.95,0.95,10,351,114,13,44.35,9,67,55.56,77.47
5293,18,Female,5.95,3.7,3.71,6.89,4.57,5.23,10,207,77,0,70.55,3,92,46.96,61.39
5294,21,Female,8.4,4.17,6.61,5.11,0.38,1.66,2,65,97,16,68.46,5,35,86.74,47.59
5295,22,Female,3.0,4.1,6.65,1.21,4.8,1.42,6,224,12,13,74.98,10,78,46.97,33.6
5296,28,Female,9.58,8.72,9.28,2.38,5.3,1.69,7,116,36,7,57.32,5,45,76.79,62.07
5297,18,Female,0.63,3.83,1.2,6.27,3.58,5.32,5,469,118,15,70.24,6,72,59.64,33.07
5298,22,Male,9.34,9.8,0.59,6.08,1.92,1.01,9,340,61,12,92.02,1,74,62.85,97.33
5299,22,Female,9.03,9.78,8.71,5.31,2.84,4.17,7,169,112,15,48.62,1,54,96.11,69.3
5300,17,Female,1.14,9.94,11.47,0.75,3.57,5.21,5,196,97,2,99.52,1,95,46.19,52.72
5301,17,Female,6.25,9.86,2.72,5.16,4.78,5.92,5,368,95,15,54.33,5,81,66.73,72.56
5302,27,Male,7.96,4.04,2.22,4.88,4.7,5.85,7,256,11,13,56.03,5,49,72.61,54.96
5303,26,Female,4.34,7.6,4.44,4.88,2.08,5.35,12,30,21,11,98.15,1,87,74.61,68.78
5304,19,Female,1.37,5.8,8.58,6.58,2.6,2.08,13,129,33,2,60.25,4,49,96.69,22.73
5305,26,Female,8.38,8.12,9.26,0.95,4.59,4.3,12,196,81,18,63.79,9,94,84.32,67.89
5306,26,Female,4.93,5.84,11.27,0.21,2.57,0.86,4,376,102,2,79.52,9,60,51.87,35.14
5307,28,Male,3.0,5.68,9.72,1.85,3.81,4.13,2,11,46,1,69.22,1,69,64.43,38.76
5308,19,Male,1.17,9.33,0.82,0.88,5.92,3.38,9,258,29,2,65.97,2,52,61.65,48.01
5309,20,Female,6.58,6.46,2.87,6.11,5.04,5.83,14,182,55,4,67.53,10,57,75.36,53.54
5310,18,Female,0.9,8.18,4.59,0.63,1.31,1.36,10,423,17,10,81.55,2,85,99.23,50.84
5311,25,Female,8.02,7.55,11.39,2.91,2.47,1.37,1,155,85,14,86.86,3,71,92.48,64.12
5312,26,Male,7.82,7.6,7.46,7.19,3.27,5.32,2,20,65,12,45.64,7,49,98.88,51.64
5313,28,Female,3.57,5.44,11.96,7.18,3.59,3.55,5,488,17,3,59.27,2,76,52.27,36.53
5314,27,Male,4.99,4.77,4.15,2.87,1.79,3.99,14,355,107,1,45.13,5,92,96.37,53.14
5315,23,Female,6.86,9.2,11.1,4.84,5.52,2.08,8,60,96,4,99.5,8,91,42.03,67.16
5316,23,Male,9.61,3.17,8.53,1.58,5.46,0.73,3,26,68,5,86.24,2,55,65.29,59.59
5317,22,Female,5.44,4.21,10.7,0.62,0.98,3.25,7,400,16,7,71.97,4,31,56.63,28.65
5318,19,Male,9.97,3.93,11.11,6.12,5.58,3.31,2,412,76,14,80.78,4,64,78.89,58.89
5319,22,Other,3.59,9.65,5.71,0.06,2.67,4.96,11,487,105,14,51.74,1,36,46.19,45.0
5320,28,Female,5.5,3.04,10.53,6.63,2.63,5.28,6,303,90,12,93.61,9,31,69.77,24.13
5321,24,Female,1.6,3.06,11.81,2.69,1.1,2.92,14,195,93,12,45.74,1,34,87.98,7.14
5322,24,Male,5.79,4.59,8.17,1.06,0.5,1.4,7,130,76,2,95.0,2,97,56.08,62.53
5323,27,Female,5.59,4.95,3.48,4.05,1.49,4.13,8,86,84,12,78.12,5,54,86.71,50.34
5324,29,Female,8.56,6.92,3.6,7.78,5.28,3.92,6,243,92,11,90.21,1,32,46.6,67.43
5325,25,Male,9.97,9.73,9.15,5.89,2.44,3.34,9,1,19,17,54.39,2,37,97.43,66.86
5326,17,Female,9.87,6.26,4.28,6.08,5.52,2.96,2,337,65,11,79.1,3,62,86.91,75.96
